imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
tt0427865,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,277436.0,es,"Simon, el gran varón","The first-born son of a wealthy Mexican businessman, Simon is doted upon by his father, Don Andres. But as Simon grows older, he displays a fondness for dressing in women's clothing and playing with dolls, and is eventually banished from home and disinherited. He then finds work as a performer in a nightclub that his father patronizes. Not recognizing his son as a beautiful young woman, Don Andres discloses some surprising secrets of his own.",0.875,/r21r1t5P5556XveW55RWDqiRA4A.jpg,"[{'id': 6333, 'logo_path': None, 'name': 'Vanguard Cinema', 'origin_country': ''}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2002-01-01,0.0,90.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,"From the new and impressive Mexican cinema, the film that will forever change macho attitudes","Simon, el gran varón",0.0,4.0,7.0,
tt0430377,0.0,/p2S8xran3Fw3rEyiYtRNukCLgmF.jpg,,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 36, 'name': 'History'}]",,45904.0,en,Muhammad: The Last Prophet,"More than fourteen centuries ago, Mecca was filled with gambling, drunkenness, slavery, the mistreatment of women, and greed. The holy Ka'bah was littered with idol gods. Pilgrims came by the thousands to worship them. Quarysh, Mecca's ruling body, reveled in the their good fortune but cared little for the welfare of the pilgrims of Arabia.Against this dismal scene, a man named Muhammad (pbuh) retreated to a cave high above Mecca to pray. The events that transpired in that cave changed the course of human history.This is the story of the blessings of Muhammad (pbuh) - The Last Prophet.",2.956,/dujTx4ZNu1xgIVMV22nge0jfwRs.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-11-08,0.0,95.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Childrens narrative about the origins of Islam,Muhammad: The Last Prophet,0.0,6.2,19.0,
tt0435238,0.0,/6uMoN6mgIYRKz7pBQztFZRaKNm8.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,364727.0,ja,ナースのお仕事　ザ・ムービー,"Flighty young nurse Izumi Asakura longs to have her honeymoon in a far off tropical paradise but her doctor husband feels that he cannot afford to take time off from developing his career. To Izumi's dismay, Wakabakai General Hospital is fast becoming a far less pleasant place to work, thanks to the appointment of a militaristic chief nurse who demands steadfast adherence to protocol. Things get much worse, however, via the arrival of Saruwatari, a hypochondriac desperate to be re-admitted so that he can enjoy the attentions of nurse Shoko Ozaki. When the chief nurse has him ejected by security, Saruwatari comes back armed and takes everyone on the floor hostage. Shoko happened to be on her lunch break at the time and has trouble getting back into the building when the police swarm around it en masse. The authorities are not sure just how to deal with the situation, though, since the ""victims"" seem to be taking things far less seriously than they are.",2.267,/qtOCoquulaphZDq5VQUjtwwlVsB.jpg,"[{'id': 882, 'logo_path': '/iDw9Xxok1d9WAM2zFicI8p3khTH.png', 'name': 'TOHO', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2002-05-11,0.0,114.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Leave It to the Nurses,0.0,6.5,4.0,
tt0435277,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,886353.0,en,People Are Dead,Someone is snatching up dead bodies off of the streets of New York City.,1.795,,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-05-02,0.0,88.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,People Are Dead,0.0,0.0,0.0,
tt0440952,0.0,,,0.0,[],,452450.0,cn,一蚊雞保鑣,"Bon Bon, a resident of Tuen Mun, who's always attempting to implement his latest pyramid scheme. Bon Bon saves daffy local girl Snooker from a potential rapist and decides to implement his latest scheme, ""One Dollar Bodyguard"": he'll protect women on their evening strolls for one HK dollar. Bon Bon has to attend to his own problem, which is his inability to ride in a moving vehicle, that strands him in Tuen Mun for life. And there's the romantic issue with Snooker to resolve.",1.4,/3RzcaqYUK7rpbnDmQrpR0Jwy9lL.jpg,"[{'id': 88991, 'logo_path': None, 'name': 'Film Power Company Limited', 'origin_country': ''}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2002-01-31,0.0,96.0,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,Fighting To Survive,0.0,2.0,1.0,
tt0443753,0.0,/rSpmA9PElBWgtTv2Uxoff3tmW2Z.jpg,"{'id': 109141, 'name': 'Perfect Education Series', 'poster_path': '/zN4a5IAdP2SUKOw57N0qoM9hVqR.jpg', 'backdrop_path': '/fuPR7J3QkRSLEnlYsGJJ8zvWId8.jpg'}",0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,109142.0,ja,完全なる飼育 香港情夜,"A lonely young Japanese student, Ai Narushima (Kana Ito) goes on a field trip with her school. At night she decides to take a taxi into the city. The Chinese taxi driver, Bo Tony Ho, is also a lonely soul and on a whim, decides to kidnap the young student. He takes her to the countryside and confines her in a room for days. The taxi driver doesn't abuse the student, but at night attempts to cuddle next to her. Eventually the lonely young Japanese student realizes he is as lonely as she is.",5.51,/v9aAvQUgqJ9D2NVutGq4xVjy91F.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2002-12-07,0.0,102.0,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Perfect Education 3,0.0,4.5,2.0,
tt0444691,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,844610.0,en,Sexual Boundaries,"While investigating the murder of a wealthy businessman, police detectives Lenore and Eric navigate sexy old flames, dangerous and powerful politicians, prostitution trade, and their own mutual passions.",1.81,/lj5SwfXgYrE4GUNgA1VWLavVh6G.jpg,"[{'id': 15232, 'logo_path': None, 'name': 'MRG Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-01-01,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The past always come back to haunt us.,Sexual Boundaries,0.0,0.0,0.0,
tt0447642,0.0,,,0.0,"[{'id': 27, 'name': 'Horror'}]",,253453.0,en,Hannah House,A young couple is terrorized by an evil in their new home.,0.6000000000000001,/bZLBC6D691fBMQAwbRdZ0ItZNkU.jpg,[],[],2002-06-22,0.0,78.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Hannah House,0.0,0.0,0.0,
tt0454274,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,677870.0,es,Shibari,Mexican feature film,0.6000000000000001,/NP9LkuxIYUw12Y2Rr4xZNj20nd.jpg,"[{'id': 172224, 'logo_path': None, 'name': 'Uzy Films', 'origin_country': ''}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2002-01-01,0.0,100.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Shibari,0.0,5.0,2.0,
tt0459080,0.0,/vCzOuT343wXpbDemaDOFlUNkkUb.jpg,,0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}]",,166823.0,ja,爆転シュート ベイブレード THE MOVIE 激闘!! タカオVS大地,"Immediately after winning the National Championships, Tyson is challenged by a mysterious boy named Daichi, who is determined to become the next Beyblading champion. But when they battle, their Beyblades awaken ancient dark forces that take human form and become the evil Shadow-Bladers who vow to destroy mankind! Now it's up to Tyson and the Bladebreakers to defeat the Shadow-Bladers before they carry out their destructive plan. Will they succeed... or is this the end of the Bladebreakers?",4.753,/48na9Jhxix2zFCZEyD3hkNxxpaV.jpg,"[{'id': 4287, 'logo_path': '/hIxV81PD6eNsNluKemgiWwdZhcb.png', 'name': 'Nippon Animation', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2002-08-17,0.0,71.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,The ultimate showdown!,Beyblade the Movie: Fierce Battle,0.0,5.3,17.0,
tt0460389,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,859845.0,en,100 Stories,"100 Stories is literally that: one hundred quick back to back stories that jump between the lives of three main characters. We have Helen, who works at a Biotech company and who has recently discovered fine cooking. We have her boss, Marshall, an over-focused executive who is slowly losing grasp on reality and his life. And we have Brian, a socially engaged bike messenger whose thoughts are blurring the line between activism and terrorism. All three are desperately trying to give some sort of shape to their lives, they are all, in essence, trying to write their story, and in this striving are actually dramatically altering the lives of those who come into contact with them.",0.6000000000000001,,"[{'id': 158813, 'logo_path': None, 'name': 'Bee Productions', 'origin_country': ''}]",[],2002-03-15,0.0,90.0,[],Released,,100 Stories,0.0,0.0,0.0,
tt0470451,0.0,,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,72283.0,th,น.ช. นักโทษชาย,"Ray's life is turned upside down when he is jailed for the accidental vehicular homicide. Life behind bars is bitter and violent. Over crowding, male rape, and drug abuse are the order of the day. The warden offers him a way out from this daily torment by working for him. He does his job well but he soon begins to realize that many of those incarcerated are innocent or victims of bad circumstances - but what can he do to help and how much danger is he placing himself in?",2.166,/2MseJBoXwZ6mc2SnAJGnACvDnKy.jpg,"[{'id': 9281, 'logo_path': None, 'name': 'Tai Entertainment', 'origin_country': 'TH'}]","[{'iso_3166_1': 'TH', 'name': 'Thailand'}]",2002-02-28,0.0,144.0,"[{'english_name': 'Thai', 'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,,Bangkok Hell: Nor Chor - The Prisoners,0.0,5.8,4.0,
tt0473712,0.0,,,0.0,[],,482679.0,en,Ultimate Reality,An obsessive daydreamer begins a romance with the girl of his dreams. But he isn't positive if the girl is real or a product of his overheated imagination.,0.938,/wUlk789jdrX9ckmNL675oc6O6ac.jpg,[],[],2002-12-01,0.0,71.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,It's All In Your Head,Ultimate Reality,0.0,0.0,0.0,
tt0478198,0.0,,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",,1188345.0,ja,Reizu Rain,"The Chuo Line, a cursed line where accidents and suicides often occur. The story centers on a couple who both live along the Chuo Line. When they try to meet accidents occur as if some force is at work. Why can't the two meet anymore, and what is the power lurking in the central line that prevents them?",2.162,/yXveZeaewLIOGF3KsQmXK1oNr4N.jpg,[],[],,0.0,68.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Ley's Line,0.0,0.0,0.0,
tt0478328,0.0,,,0.0,"[{'id': 10751, 'name': 'Family'}]",,798178.0,en,The Wishing Stone,A poignant and inspirational story that tests the power of will and perseverance of a young friendship in tumultuous times.,0.889,,[],[],2002-01-01,0.0,80.0,[],Released,,The Wishing Stone,0.0,0.0,0.0,
tt0482364,0.0,/8yEvqPc0UFVBm8ZRWZfIkYyWiuo.jpg,,0.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",https://web.archive.org/web/20080305041542/http://www.toei.co.jp/tv/ryuki/movie/,158838.0,ja,仮面ライダー龍騎 劇場版 EPISODE FINAL,"This movie is an alternate ending to the series, taking place after the events of episode 46. With only six Riders remaining in the Rider War, Shirō Kanzaki feels that time is running short.",9.162,/o4DE92uHtuG8BEalnXDWLhq5yKl.jpg,"[{'id': 5822, 'logo_path': '/qyTbRgCyU9NLKvKaiQVbadtr7RY.png', 'name': 'Toei Company', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2002-08-17,10965812.0,78.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,An Epic Battle Beyond Imagination!,Kamen Rider RYUKI Episode Final,0.0,7.5,13.0,
tt0486264,0.0,,,0.0,[],,584241.0,en,As an Act of Protest,"Cairo Medina, a young African American actor, goes through a station-of-the-cross journey to find the meaning of his life and eradicate the racism and police brutality that continue to plague the world.",0.6000000000000001,,[],[],2002-02-15,0.0,144.0,[],Released,,As an Act of Protest,0.0,0.0,0.0,
tt0489529,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",https://www.hamafilms.com/no-seed/,690747.0,en,No Seed,"“When you play Warri with God, you get no seed.” Antiguan Proverb. Grace Valentine is a woman struggling to keep her personal and professional life from crumbling while her colleagues conspire against her.  Set on the fictional island of St. Mark, No Seed explores the behind-the-scenes nuances of Caribbean politics. The film also highlights cultural mores, including the game of Warri, which is used metaphorically to underscore the faith of its characters.",0.6000000000000001,/s3MocwjeS4e2qSKT5jCBp6A4a5k.jpg,"[{'id': 74556, 'logo_path': None, 'name': 'Hama Production', 'origin_country': ''}]","[{'iso_3166_1': 'AG', 'name': 'Antigua and Barbuda'}]",2002-11-23,0.0,90.0,[],Released,"An Island, a lust for power, a fatal seduction, a game.",No Seed,0.0,0.0,0.0,
tt0490247,0.0,,,0.0,[],,480035.0,zh,自由門神,,1.183,/8DPZoBwabjUeUFaw1iQKmySwhuP.jpg,"[{'id': 25345, 'logo_path': None, 'name': 'Central Motion Picture Corporation', 'origin_country': 'TW'}]","[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]",2002-04-06,0.0,129.0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Away We Go,0.0,0.0,0.0,
tt0495225,0.0,,,0.0,[],http://www.giuseppeandrews.net/product/in-our-garden/#,318359.0,en,In Our Garden,60 year old widow and cystic fibrosis sufferer Daisy (Gayle Wells) hooks up with crack addicted lonely ex-cop Rick (Walt Dongo) in a trailer park romance.,0.6000000000000001,,"[{'id': 71398, 'logo_path': None, 'name': 'Ventura Hi-Way Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-03-08,0.0,86.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,In Our Garden,0.0,6.3,3.0,
tt0499181,0.0,,,0.0,[],,563822.0,en,Agnidahaya,"This story is set in the year 1664.  Rajasinghe the Second the King of the Kandyan Kingdom, is hemmed in by the Dutch who controlled the maritime provinces of the Sri Lankan. A rebel - Ambanwala Rala, threatens him within his own kingdom. Ambanwala Rala enjoys some support from influential Kandyan chiefs as well as those who wield considerable civil power in the villages.  The film revolves around the lives of this exorcist, his assistant, a woman called Kirimenike and her man Herath.  The story unfolds against the backdrop of this political turmoil, the rebellion and counter rebellion weaving in and out of the inter-play among these characters and the cultural ethos that surrounds them.  In the final denouement, the protagonists discover themselves and each other; partly as a result of the tumult they live through.",0.6000000000000001,/htZHqlhVnOpxLTHNy66rot6rN6T.jpg,[],[],2002-01-01,0.0,119.0,[],Released,Agnidahaya,Fire & Water,0.0,0.0,0.0,
tt0499245,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,802542.0,si,Punchi Suranganavi,Punchi Suranganavi (Little Angel) is a 2002 Sri Lankan Sinhala children's film directed by Somaratne Dissanayake and produced by Renuka Balasooriya. It stars two child artists Tharaka Hettiarachchi and Nithyavani Kandasami in lead roles along with Sriyantha Mendis and Dilani Abeywardana.,1.96,/yDA3xCvyF2cJ35PzYLqaqmw1CPH.jpg,"[{'id': 94882, 'logo_path': None, 'name': 'Cine-FilmsLanka', 'origin_country': ''}]","[{'iso_3166_1': 'LK', 'name': 'Sri Lanka'}]",2002-07-19,0.0,103.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Sinhalese', 'iso_639_1': 'si', 'name': 'සිංහල'}, {'english_name': 'Tamil', 'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,Little Angel,Little Angel,0.0,0.0,0.0,
tt0757920,0.0,/sOkmFOVcDmH2P4GU9Mvyc4ZBC3D.jpg,,10000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,44078.0,fa,Dokhtar-e shirini-foroosh,"The film is all about marriage. A boy and a girl from two families want to get married, but for twenty years because of the differences between their parents either their engagement, or their wedding has been put of. The disagreements get more serious and finally the boy and the girl decide to commit suicide.",0.6000000000000001,/xocW8TZylGRFexlpLZsA5XZ5HVU.jpg,[],"[{'iso_3166_1': 'IR', 'name': 'Iran'}]",2002-02-08,10000.0,105.0,"[{'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,,The Pastry Girl,0.0,1.0,1.0,
tt0764219,0.0,,,0.0,[],,1133588.0,en,An American Cyborg,"Christmas Holidays in 2001 as NYC tries to recover from 911. Peter Williams, Lincoln Center's esteemed concert violinist, is double-crossed by his second wife and murdered by her gangster boyfriend. His dead body is re-energized by a scientist into a computerized human cyborg, ""an American Cyborg"" and revenge begins.",0.6000000000000001,,[],[],2002-05-14,0.0,0.0,[],Released,,An American Cyborg,0.0,0.0,0.0,
tt0773128,0.0,,,0.0,[],,677848.0,es,La texana maldita 2,,1.211,/dI12i8ZduHB7gVEBGPdr7DbpPs.jpg,[],"[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2002-01-01,0.0,89.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,La texana maldita 2,0.0,5.0,2.0,
tt0777811,0.0,,,0.0,[],,677869.0,es,La clave del diablo,,0.6000000000000001,,[],"[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2002-01-01,0.0,94.0,[],Released,,La clave del diablo,0.0,5.0,2.0,
tt0781046,0.0,,"{'id': 138475, 'name': 'Ninja Vixens Series', 'poster_path': None, 'backdrop_path': None}",0.0,[],,138251.0,ja,くノ一忍法伝　華艶淫火　～女淫血風抄～,"Sara Shimada stars as ninja vixen Iris, who's searching far and wide for a samurai to help her defeat her evil sister, the mighty and fearless Queen Dark Mist. As she prepares for the ultimate battle of sibling rivalry, Iris's prayers are answered when she meets a beautiful mute who possesses a great power: the ""Flame of Seduction."" The two brave female warriors combine skills in combat and physical magnetism to ensure justice is served.",1.96,/hnfYki3fFRza6UfpXD0PQmWVI5i.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2002-02-16,0.0,70.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,Her Heart Burns With Vengeance... and Desire,Ninja Vixens: Flame of Seduction,0.0,2.0,1.0,
tt0790698,0.0,,,0.0,"[{'id': 27, 'name': 'Horror'}]",,405934.0,de,The Last Days of Humanity,"At the end of the 21st century, the dead are walking the earth. Four survivors try to escape the zombies. They hide in an old house. Will they survive?",0.6000000000000001,/5PO5FYryqYrfo7QycfyQDmJOnFl.jpg,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2002-01-01,0.0,60.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,The Last Days of Humanity,1.0,6.0,1.0,
tt0809996,0.0,,,0.0,[],,981397.0,en,21,"Leigh, 15, has troubles. Her jock brother torments her, her estranged father just blew into her life and her mother can't pay the bills. Worst of all, if Leigh loses seat play-offs, she wont be able to sit next to her long developing love interest, Jen! When Leigh's father announces he's leaving and John steals Leigh's diary, tensions within the family erupt. As Leigh falls into becoming her own person, she must reconcile with her brother to pull her existing family together.",3.13,/fUpQUdj21Nvtqm27IOU6o4IvnVX.jpg,[],[],2003-06-01,0.0,53.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,21,0.0,7.0,1.0,
tt0814296,0.0,,,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 27, 'name': 'Horror'}]",,557326.0,de,Rout City,"More extreme than South Park, Rout City takes us to a similar experience - fasten your seat-belts...",0.621,/sgXSQebDgzCr7uUweXCS50yaQ69.jpg,"[{'id': 25388, 'logo_path': None, 'name': 'SOI Film Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2002-04-19,0.0,80.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,In the same vein as South Park,Rout City,0.0,1.0,1.0,
tt0820998,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,780403.0,en,The Robert Cake,Would you eat your friend's remains if it was his last request? The Robert Cake is a dark comedy about the ramifications of eating your recently deceased friend.,1.077,/60LLotwzoOnW9kFkfCQr5QHPQVc.jpg,[],[],2002-07-27,0.0,93.0,[],Released,,The Robert Cake,0.0,0.0,0.0,
tt0845952,0.0,/i6KoBIS2YLgayR1SqRzxwXaPX8u.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}]",,97649.0,en,The Legend of Harrow Woods,"Horror movie, following the adventures of a group of students who enter the haunted forest Harrow Woods. With the aim of investigating the disappearance of horror novelist George Carney, a group of students, encouraged by Gary, enter the forest where he was last seen two years ago. Uncovering more than they had bargained for - not least that the infamous 17th century witch Lenore Selwyn was burnt at the stake in Harrow Woods and died laying a curse upon the ground beneath her - the students soon find themselves in a battle for survival. Written by Susan Thompson",1.739,/ljRYFCIMbX2lxDfexIi6P3oHo5M.jpg,[],[],2008-02-12,0.0,77.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Legend of Harrow Woods,0.0,0.5,1.0,
tt0887749,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,590066.0,ja,いたいふたり,Ryo and Natsu love each other immensely. They are also able to feel each other's pain. Their relationship is troubled when Ryo allows himself to be seduced by an office employee.,1.153,/zZgNbw77J0xtIudHgE8Uo5c49Fq.jpg,"[{'id': 59119, 'logo_path': None, 'name': 'Licri', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2002-12-07,0.0,112.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,A Painful Pair,0.0,6.0,1.0,
tt0987915,0.0,,,0.0,[],,1197023.0,en,I Got What You Want,"A young prostitute struggles for a normal life out of the game, but a ruthless thug and a crooked cop stand in her way.",0.6000000000000001,,[],[],,0.0,0.0,[],Released,,I Got What You Want,0.0,0.0,0.0,
tt0990372,0.0,/2Gx0IssZeGhpwvULplQuf9UiI26.jpg,"{'id': 39199, 'name': 'Detective Conan Collection', 'poster_path': '/bV6EHK0Q65hHKSoVDeACbc960jQ.jpg', 'backdrop_path': '/mwz7lYimh8da0zZHOI41xNd86yH.jpg'}",0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}]",https://www.tms-e.co.jp/global/alltitles/conan/087306.html,26662.0,ja,名探偵コナン ベイカー街（ストリート）の亡霊,"Noah's Ark—the latest in VR technology and a milestone of human innovation—is set for a showcase to Japan's privileged children. They have the honour of beginning a new revolution in gaming; however, their carefree fun is cut short when a company employee is found murdered, with his dying message pointing to a clue hidden within the Ark.  Along with the Detective Boys and Ran Mouri, Conan Edogawa enters Noah's Ark to solve this mystery and ensure the perpetrator is caught. But once they're inside the Ark, it takes on a mind of its own, imprisoning them and the children within its worlds. To escape and bring the murderer to justice, Conan and company must navigate a simulated 19th century London and track down the infamous Jack the Ripper—with the lives of 50 innocent children depending on them.",25.715,/AbgADjLIYoLAc3mayVWGBWSbjT.jpg,"[{'id': 7164, 'logo_path': '/vHsaqTkQ2ZTbdqrCA272YahoVlg.png', 'name': 'TMS Entertainment', 'origin_country': 'JP'}, {'id': 882, 'logo_path': '/iDw9Xxok1d9WAM2zFicI8p3khTH.png', 'name': 'TOHO', 'origin_country': 'JP'}, {'id': 5261, 'logo_path': None, 'name': 'Shogakukan Production', 'origin_country': 'JP'}, {'id': 11727, 'logo_path': '/cIMyE9cw1W4kMFGxmC17HKTnVz9.png', 'name': 'Yomiuri Telecasting Corporation', 'origin_country': 'JP'}, {'id': 6755, 'logo_path': '/c0ENH8QeZLvCACpzCpwvYMy2SDr.png', 'name': 'Nippon Television Network Corporation', 'origin_country': 'JP'}, {'id': 9149, 'logo_path': '/isLUpud9N56ifftJZ4XvzwBBpoG.png', 'name': 'Shogakukan', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2002-04-20,0.0,107.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Detective Conan: The Phantom of Baker Street,0.0,7.7,175.0,PG-13
tt0997084,0.0,/A9Yy4ZRJgTXlKa1KOV92YLTCppn.jpg,"{'id': 23456, 'name': 'One Piece Collection', 'poster_path': '/89eVIW6qPr2x6DrsphrqKQAoMRM.jpg', 'backdrop_path': '/3RqSKjokWlXyTBUt3tcR9CrOG57.jpg'}",0.0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",https://one-piece.com/comicsanime/movie/detail/3.html,44725.0,ja,ワンピース 珍獣島のチョッパー王国,"As the Straw Hat Pirates sail through the Grand Line.A line of geysers erupted from under the Going Merry. And the whole crew find themselves flying over the island. Unfortunatly, Chopper fell off the ship and was separated from his friends. Luffy and the others landed on the other side of the island. Chopper meanwhile finds himself being worshiped as the island's new king by the animals. To make matters worse, a trio of human ""horn"" hunters are on the island. The leader, Count Butler is a violin playing/horn eating human who wants to eat the island's treasure to inherit immense power. Will Luffy & the rest be able to prevent the count from terrorizing the island? And will they be able to convince Momambi that not all pirates are bad?",22.655,/9YFUMvTV4zOkpUsPAiPgjaMKWYd.jpg,"[{'id': 5542, 'logo_path': '/ayE4LIqoAWotavo7xdvYngwqGML.png', 'name': 'Toei Animation', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2002-03-02,13107237.0,56.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,"Tony T. Chopper, the new Animal King!",One Piece: Chopper's Kingdom on the Island of Strange Animals,0.0,6.8,166.0,PG-13
tt0999886,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,698194.0,en,Golden Burn,"Seven hours and a million miles away from his old life in Kent, Chris Thornton finds himself plunged into the restless local community. Hitching up with two brothers and the son of a local druid, Chris is taken on a trail of discovery and incident, culminating in an event that will irrevocably alter the lives of all four friends.",1.527,/oLbwcLxQDk8gsz9JTMjsVLjoFlV.jpg,"[{'id': 212693, 'logo_path': None, 'name': 'Mark Jenkin Productions', 'origin_country': ''}, {'id': 212694, 'logo_path': None, 'name': 'Small Axe', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2001-08-01,0.0,70.0,[],Released,Porthayle: a small tourist destination on the North Cornish coast,Golden Burn,0.0,0.0,0.0,
tt10166838,0.0,,,0.0,"[{'id': 27, 'name': 'Horror'}]",,346960.0,en,Peggy and Fred in Hell: The Complete Cycle,"""Highly idiosyncratic and deeply creepy, this series as a whole – which includes passages in both film and video, sometimes shown concurrently – represents the most exciting recent work in the American avant-garde, a saga that raises questions about everything while making everything seem very strange."" - Jonathan Rosenbaum",1.741,/pKHrlUWOFCrYplIKIKKuzCuPS7t.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-08-27,0.0,105.0,[],Released,,Peggy and Fred in Hell: The Complete Cycle,0.0,9.0,1.0,
